KIDS,AGE,INCOME,HOMEVAL,MARSTATUS,GENDER,EDUCATION,TRAVTIME,CARUSE,CARTYPE,CLMFREQ,MVRPTS,CARAGE,CLAIMFLAG
0,54,10617,0,Yes,M,HighSchool,14,Commercial,Pickup,2,2,9,Yes
0,46,82398,0,No,M,Bachelors,44,Private,Minivan,2,0,4,No
0,41,56447,205861,No,M,Bachelors,29,Commercial,Minivan,0,0,8,Yes
0,61,31716,155029,Yes,M,HighSchool,53,Private,Minivan,0,0,8,No
0,35,32494,124012,No,F,HighSchool,14,Private,SUV,2,7,8,Yes
2,45,4910,0,Yes,F,Lower,12,Private,SUV,0,0,1,Yes
0,31,32381,0,No,F,HighSchool,25,Commercial,SportsCar,3,1,1,Yes
0,44,98743,234546,No,M,Masters,18,Commercial,Van,3,5,18,No
0,54,37092,0,No,F,Lower,42,Private,SUV,0,0,5,No
0,46,0,0,Yes,M,Lower,5,Private,Pickup,0,1,1,No
0,49,146639,373860,Yes,F,Masters,34,Private,Minivan,0,0,10,No
0,37,38128,139340,Yes,F,HighSchool,51,Commercial,SUV,0,0,10,Yes
0,47,19527,134741,No,F,HighSchool,50,Commercial,SUV,1,2,1,Yes
0,52,23714,121354,Yes,M,Lower,59,Commercial,Pickup,0,3,8,Yes
0,46,26697,134863,Yes,F,Lower,43,Private,SUV,0,4,1,No
0,41,80718,0,No,F,Bachelors,29,Private,SportsCar,3,5,8,No
2,62,30322,150059,Yes,F,HighSchool,5,Private,SportsCar,2,0,1,Yes
0,47,59164,0,No,M,PhD,20,Commercial,Pickup,0,0,7,No
0,62,34033,0,No,M,HighSchool,69,Commercial,SportsCar,3,7,1,Yes
0,46,45996,192429,No,F,HighSchool,49,Private,SUV,0,1,1,No
0,46,73872,245878,Yes,F,Masters,43,Private,SUV,0,3,16,No
0,19,5336,0,No,F,HighSchool,26,Private,SportsCar,2,7,1,Yes
0,40,43386,132248,No,F,Bachelors,20,Private,SUV,3,1,7,Yes
0,44,0,0,Yes,F,HighSchool,22,Commercial,SUV,2,7,9,Yes
0,63,157720,449806,Yes,F,PhD,19,Private,SUV,0,3,17,No
1,41,30984,121365,Yes,F,HighSchool,32,Private,SportsCar,0,1,1,No
0,37,14941,127238,Yes,M,PhD,33,Private,Pickup,0,0,14,Yes
0,67,2558,0,Yes,M,HighSchool,41,Commercial,SUV,0,2,1,No
0,38,127903,348479,Yes,F,Bachelors,19,Private,SUV,0,1,5,No
1,38,7528,113809,Yes,M,Lower,26,Private,Pickup,0,0,8,No
0,33,23953,0,No,F,HighSchool,39,Private,SportsCar,2,7,8,Yes
0,44,67813,252457,Yes,M,Bachelors,11,Private,Minivan,0,1,7,No
0,58,73283,251025,Yes,M,Bachelors,37,Commercial,PanelTruck,3,3,1,Yes
0,34,71328,203768,No,F,Bachelors,32,Private,Minivan,0,0,15,No
0,46,30226,114879,No,M,Lower,45,Commercial,Pickup,0,3,5,No
2,46,35362,0,No,M,HighSchool,42,Commercial,Pickup,2,3,7,Yes
0,32,74702,183767,Yes,F,Lower,5,Private,Minivan,2,2,1,No
0,37,0,80900,Yes,F,HighSchool,40,Commercial,SportsCar,1,0,8,Yes
0,45,88787,215953,No,F,Masters,5,Commercial,Pickup,0,4,13,No
0,38,60026,0,No,F,Bachelors,23,Private,SportsCar,3,5,11,No
0,58,69194,271781,Yes,M,Bachelors,30,Private,Minivan,0,0,9,No
0,38,90647,251629,Yes,F,Masters,38,Private,Minivan,1,0,15,No
1,37,0,0,No,M,Bachelors,33,Commercial,Pickup,0,2,11,No
1,43,41720,170273,Yes,F,HighSchool,37,Private,Minivan,0,0,1,No
0,40,40956,205669,Yes,F,HighSchool,37,Private,Minivan,3,5,11,No
0,50,15989,117038,Yes,M,Lower,22,Private,Van,0,0,5,No
0,50,41447,148330,Yes,F,Bachelors,14,Private,SUV,0,0,7,Yes
0,54,50646,222419,Yes,F,PhD,40,Private,Van,0,0,16,No
0,37,72019,0,No,F,Bachelors,46,Private,SUV,3,8,1,Yes
0,59,39099,154311,Yes,M,HighSchool,23,Commercial,Van,0,0,8,Yes
0,31,8247,0,No,F,HighSchool,46,Commercial,SportsCar,2,5,1,Yes
0,56,53594,174157,Yes,F,Bachelors,38,Private,Minivan,0,0,8,No
0,35,70389,182499,No,M,HighSchool,35,Commercial,Minivan,0,2,6,No
0,47,44963,160317,Yes,M,Masters,33,Private,Minivan,0,5,14,No
0,47,55183,0,No,M,Bachelors,26,Commercial,Minivan,0,2,15,Yes
0,36,67036,240155,Yes,M,Masters,40,Commercial,PanelTruck,3,1,19,No
0,66,14815,87347,Yes,F,HighSchool,12,Private,SportsCar,0,2,1,No
0,46,9494,0,No,F,Lower,38,Private,SportsCar,0,0,1,Yes
0,54,35090,188255,No,F,HighSchool,40,Private,SUV,0,0,6,No
3,38,38212,160245,No,M,Bachelors,61,Commercial,Van,4,6,13,No
0,31,19230,0,No,F,Bachelors,31,Commercial,SUV,2,1,9,Yes
0,61,34446,168224,Yes,M,Masters,35,Private,SUV,2,0,9,No
0,29,62151,193997,Yes,F,PhD,50,Private,Minivan,0,0,12,No
0,30,132463,362176,No,M,Bachelors,38,Private,Minivan,3,5,11,No
0,58,89403,274333,Yes,M,Bachelors,23,Commercial,PanelTruck,0,2,15,No
0,57,177908,467833,Yes,M,PhD,41,Commercial,PanelTruck,3,0,13,No
0,53,3528,73903,Yes,F,HighSchool,54,Private,SUV,0,2,7,No
0,41,112913,317850,Yes,M,Bachelors,40,Commercial,Van,0,0,8,No
2,43,48778,0,No,F,Bachelors,85,Commercial,SportsCar,0,0,11,No
0,40,14535,122827,Yes,F,PhD,41,Private,SportsCar,0,0,21,No
0,43,58251,210945,No,M,Bachelors,57,Commercial,Van,0,0,7,Yes
0,21,0,51893,No,M,HighSchool,55,Commercial,Minivan,3,7,1,No
0,57,43482,0,No,F,Bachelors,61,Private,SUV,0,5,14,Yes
0,50,131311,0,No,M,HighSchool,43,Commercial,PanelTruck,3,7,9,Yes
0,57,61754,0,No,F,Masters,23,Private,SUV,0,0,9,No
0,33,37352,91430,No,F,HighSchool,33,Commercial,SportsCar,1,4,1,No
0,55,42815,205232,Yes,M,Masters,47,Private,Minivan,1,0,8,No
0,56,40506,210796,No,M,HighSchool,46,Commercial,PanelTruck,0,3,8,No
0,39,57744,213239,Yes,F,HighSchool,45,Commercial,SUV,0,3,8,Yes
1,45,12106,0,No,F,Bachelors,44,Commercial,SportsCar,3,2,12,Yes
0,42,77912,242830,Yes,F,HighSchool,9,Commercial,Minivan,0,2,1,No
0,35,62783,0,No,M,HighSchool,33,Commercial,Pickup,1,7,7,Yes
0,53,0,0,No,F,Masters,7,Private,Minivan,0,3,17,No
0,34,0,58946,Yes,F,HighSchool,11,Private,SportsCar,0,0,9,No
0,36,28162,114294,No,F,PhD,8,Private,SUV,0,0,12,No
1,39,0,64780,Yes,M,HighSchool,19,Private,Minivan,1,2,1,No
0,66,78458,267837,Yes,M,Bachelors,40,Commercial,SUV,4,0,13,Yes
0,32,86539,305557,Yes,F,Masters,42,Private,SUV,0,0,19,No
3,38,3151,107534,Yes,M,HighSchool,39,Commercial,Minivan,2,3,1,Yes
0,48,0,0,No,F,Bachelors,31,Private,SportsCar,1,6,7,No
0,69,60965,231014,Yes,F,Masters,13,Private,SportsCar,1,4,20,Yes
0,50,172109,439996,Yes,F,PhD,50,Private,Pickup,2,0,9,No
0,37,82971,240550,Yes,F,Masters,40,Commercial,Pickup,0,2,13,Yes
0,46,103455,286457,No,M,Masters,21,Private,Minivan,0,0,7,No
0,30,106722,0,No,F,Bachelors,43,Private,SportsCar,0,0,13,Yes
0,54,0,110051,Yes,F,Masters,55,Private,SUV,0,0,12,No
0,37,114636,300906,Yes,F,Bachelors,34,Private,SUV,0,2,12,No
0,68,76821,0,No,M,Masters,47,Private,SUV,0,0,15,Yes
0,58,6657,0,Yes,M,Lower,23,Commercial,Pickup,3,4,7,Yes
0,38,7619,0,No,F,Lower,36,Private,SUV,0,0,1,No
0,26,88987,248335,No,F,Bachelors,42,Private,Minivan,1,4,10,No
0,70,12280,0,No,F,HighSchool,18,Private,SUV,1,3,6,No
0,54,129222,376824,No,M,Masters,41,Private,Minivan,0,0,16,No
0,41,78866,0,No,M,Bachelors,22,Commercial,Van,1,2,6,Yes
0,42,82608,0,No,M,Bachelors,41,Commercial,Van,0,2,1,Yes
1,42,85819,262789,Yes,M,Bachelors,45,Commercial,Pickup,3,1,14,Yes
2,44,18154,108984,Yes,M,Lower,77,Private,Pickup,2,2,1,Yes
0,47,138524,391739,Yes,F,PhD,29,Private,SUV,1,4,17,No
0,51,40760,186223,No,M,Bachelors,24,Private,Pickup,0,0,8,Yes
0,59,19661,145506,Yes,F,Bachelors,38,Private,SportsCar,1,1,10,No
0,38,61159,0,No,F,Bachelors,36,Private,SportsCar,0,0,7,No
0,56,63535,0,No,F,HighSchool,51,Commercial,SportsCar,4,1,4,Yes
0,53,36273,0,No,M,HighSchool,10,Private,Minivan,2,1,1,No
0,39,42141,181281,No,F,HighSchool,5,Commercial,Pickup,0,2,4,Yes
0,47,45237,0,No,F,HighSchool,43,Private,Pickup,0,0,1,No
0,45,0,0,No,M,Bachelors,22,Commercial,Minivan,0,3,8,No
0,47,80431,243919,Yes,M,Bachelors,22,Commercial,PanelTruck,0,0,13,No
0,55,87793,285139,Yes,M,Masters,60,Commercial,PanelTruck,0,0,16,No
3,43,71905,191685,No,F,HighSchool,19,Commercial,Pickup,0,1,8,Yes
0,50,72306,193868,Yes,M,Masters,57,Private,Minivan,1,0,12,Yes
0,36,36990,0,No,F,HighSchool,35,Private,SUV,0,0,1,No
0,34,25535,99326,Yes,F,Lower,45,Private,SUV,2,1,8,No
0,42,65037,210955,Yes,F,Masters,9,Private,SUV,0,2,6,No
0,50,42226,211402,Yes,F,HighSchool,61,Commercial,SportsCar,2,0,1,Yes
0,49,104462,310893,No,M,Masters,32,Private,Minivan,0,0,13,No
0,48,131641,311314,No,M,Masters,23,Private,Minivan,0,0,11,No
0,41,95166,306407,No,M,Bachelors,31,Private,Minivan,0,0,8,No
0,31,3594,0,Yes,M,HighSchool,26,Commercial,Pickup,0,0,8,Yes
0,62,0,52952,Yes,F,HighSchool,37,Private,SportsCar,0,2,1,Yes
2,38,117219,337915,Yes,F,Bachelors,47,Private,SUV,0,3,9,No
0,46,31834,0,No,F,Lower,68,Private,SUV,0,0,1,No
0,57,113403,320542,No,M,PhD,52,Commercial,PanelTruck,2,0,11,Yes
0,43,220895,547820,Yes,M,PhD,33,Commercial,PanelTruck,0,4,12,No
0,49,32763,191657,Yes,F,Bachelors,25,Commercial,SUV,2,7,11,No
0,39,30618,157285,Yes,M,HighSchool,44,Commercial,Van,2,0,1,Yes
0,27,69794,0,No,F,Bachelors,24,Private,SUV,1,3,6,Yes
0,58,53526,196828,Yes,F,HighSchool,30,Commercial,SUV,1,4,5,No
0,29,24464,123024,Yes,M,HighSchool,17,Commercial,Pickup,2,4,7,Yes
0,55,54276,190354,Yes,M,HighSchool,28,Commercial,PanelTruck,0,3,11,No
0,57,148443,0,No,F,Masters,40,Private,SportsCar,2,4,11,Yes
0,63,47276,203372,Yes,M,Masters,30,Private,SUV,0,1,5,No
0,41,0,60944,No,F,Lower,59,Private,Minivan,0,0,1,Yes
0,41,21696,84618,Yes,F,Lower,33,Private,SUV,0,4,3,Yes
0,33,5206,151478,Yes,F,HighSchool,25,Commercial,SUV,3,4,10,No
0,50,126172,0,No,M,Masters,43,Private,Minivan,0,0,1,No
0,45,0,70067,No,F,Bachelors,40,Private,SUV,3,1,11,Yes
0,53,82266,0,No,M,Masters,21,Private,Minivan,0,1,16,No
0,50,111254,0,No,M,Masters,53,Private,Minivan,2,5,17,No
0,50,51553,173821,No,M,Bachelors,17,Private,Minivan,0,0,13,No
0,45,80601,0,No,F,Bachelors,54,Private,SUV,4,4,1,No
0,69,16122,159132,Yes,F,Masters,71,Private,SportsCar,3,0,19,No
0,43,69651,272225,Yes,M,HighSchool,50,Commercial,Van,0,0,7,No
0,31,33782,0,No,F,HighSchool,17,Private,SportsCar,0,0,5,Yes
1,40,0,58318,No,F,PhD,30,Private,SUV,3,9,14,Yes
0,42,47660,180206,Yes,M,Masters,31,Private,Pickup,2,6,18,No
1,37,24672,0,No,F,HighSchool,68,Private,SUV,3,1,10,No
0,31,17645,0,Yes,F,Bachelors,32,Commercial,SUV,0,0,11,No
0,40,36867,138277,Yes,M,Lower,56,Private,Pickup,0,0,7,No
0,54,61626,0,No,F,Bachelors,25,Commercial,SUV,2,3,10,No
0,47,50603,0,No,F,HighSchool,16,Commercial,SUV,0,2,1,Yes
0,47,66524,0,No,M,Bachelors,56,Private,Minivan,0,0,12,Yes
0,44,51279,200803,Yes,M,Lower,52,Private,Van,0,0,1,No
0,55,97890,325876,Yes,M,Masters,10,Private,Minivan,0,0,18,No
0,40,30743,0,No,M,Lower,44,Private,Minivan,0,0,5,No
0,58,0,115457,Yes,F,Bachelors,74,Private,SportsCar,0,0,10,No
0,60,55260,187662,Yes,F,HighSchool,36,Private,SUV,2,2,3,Yes
0,26,50402,169080,Yes,F,HighSchool,48,Private,SportsCar,1,0,1,No
1,41,175783,0,No,F,PhD,46,Commercial,Pickup,2,4,17,Yes
0,54,66955,241544,No,F,Bachelors,48,Private,SUV,0,2,10,No
0,48,47288,191476,Yes,F,Bachelors,32,Private,SUV,0,1,10,No
0,27,25564,0,No,F,Lower,26,Private,SUV,0,2,1,Yes
0,50,98347,282017,Yes,M,Masters,64,Commercial,Van,1,0,1,Yes
1,42,22155,127123,Yes,M,Masters,30,Private,Pickup,0,0,15,No
0,51,117742,305361,Yes,M,Masters,23,Private,Minivan,0,0,16,No
0,41,91619,299467,Yes,F,Masters,23,Private,SUV,0,0,19,No
1,51,35579,156824,Yes,M,Lower,24,Private,Minivan,0,0,6,No
0,35,43196,166154,Yes,F,Masters,22,Private,SportsCar,0,0,15,No
0,43,50260,178766,Yes,F,HighSchool,36,Private,Minivan,0,0,1,No
0,44,57267,208613,Yes,M,HighSchool,23,Commercial,Pickup,0,0,1,No
0,31,52248,178076,Yes,F,Bachelors,40,Commercial,SUV,0,0,12,No
0,43,54593,221267,Yes,F,Bachelors,14,Private,SportsCar,2,4,11,No
0,48,0,0,No,M,Lower,41,Private,Pickup,0,0,1,No
0,42,50058,0,No,F,PhD,12,Private,SUV,1,5,18,No
1,55,5821,0,Yes,F,Lower,31,Commercial,SUV,0,0,7,Yes
0,48,20792,165130,Yes,F,Bachelors,49,Private,SUV,0,0,6,No
0,46,35852,142093,Yes,M,Lower,21,Private,Minivan,0,0,1,No
0,22,0,0,Yes,F,PhD,47,Private,SUV,1,0,11,Yes
0,52,54983,223545,Yes,M,Masters,24,Commercial,Pickup,3,7,12,Yes
0,52,46605,0,No,F,HighSchool,28,Private,SportsCar,1,2,12,No
0,54,112481,318831,Yes,M,PhD,8,Commercial,PanelTruck,0,1,16,No
0,29,34600,113013,Yes,M,HighSchool,20,Private,Pickup,1,7,1,No
0,48,14410,0,No,F,Lower,27,Private,SUV,1,3,1,Yes
0,19,3871,76851,Yes,F,HighSchool,49,Private,SportsCar,0,4,5,Yes
2,61,158546,390219,Yes,F,PhD,24,Private,SUV,1,3,19,No
0,37,33236,165820,No,M,Lower,49,Private,Minivan,1,4,1,Yes
0,28,84448,0,No,M,Bachelors,18,Private,Minivan,3,3,8,No
0,38,62177,178852,Yes,M,HighSchool,34,Commercial,Pickup,3,0,8,Yes
0,56,14227,124712,Yes,F,Masters,45,Private,SUV,0,0,1,No
2,42,130454,321982,Yes,F,Masters,27,Private,Pickup,0,0,15,No
1,42,59800,0,No,M,HighSchool,37,Private,Pickup,3,5,1,Yes
0,45,47763,157820,No,F,Masters,24,Private,SUV,4,0,14,No
0,40,41356,136345,No,F,HighSchool,13,Commercial,SUV,2,8,1,Yes
0,31,137663,303237,Yes,F,PhD,46,Private,Minivan,0,1,11,No
0,46,52955,0,No,M,Bachelors,15,Private,Minivan,0,0,9,No
0,31,29644,148568,Yes,F,HighSchool,32,Private,SUV,1,2,9,Yes
0,55,133318,398344,Yes,M,Masters,20,Private,Minivan,0,0,13,No
0,59,43118,173745,Yes,F,HighSchool,22,Commercial,SUV,0,0,9,No
0,42,50949,227129,No,F,Bachelors,24,Private,SUV,0,0,9,No
1,44,90671,0,No,F,HighSchool,8,Commercial,SUV,0,0,5,No
0,56,134164,352609,Yes,M,Bachelors,45,Private,Minivan,0,1,10,No
0,53,222372,0,No,F,Masters,60,Private,SportsCar,0,0,7,No
0,51,54139,197100,Yes,F,Bachelors,38,Private,Minivan,0,3,14,No
0,46,57136,192619,Yes,M,HighSchool,55,Commercial,Pickup,1,7,8,Yes
0,42,76226,217920,Yes,M,Bachelors,18,Commercial,PanelTruck,0,0,14,No
2,43,12284,100519,Yes,F,HighSchool,43,Private,Pickup,0,0,7,Yes
0,51,142545,398369,Yes,F,Masters,28,Private,SUV,0,0,11,No
0,51,102410,0,No,M,Masters,56,Private,Minivan,0,0,14,No
0,49,275392,653952,Yes,M,PhD,14,Commercial,PanelTruck,0,2,15,No
0,34,71592,0,No,M,Bachelors,43,Commercial,PanelTruck,0,0,13,No
0,53,242749,539586,Yes,M,PhD,27,Commercial,PanelTruck,0,0,15,No
0,45,207123,488301,No,F,PhD,42,Private,Pickup,0,0,5,No
0,51,38724,159866,Yes,F,Lower,33,Private,SUV,0,1,9,Yes
0,34,47689,143574,Yes,F,HighSchool,50,Commercial,SportsCar,0,1,1,Yes
0,52,78609,281358,No,M,Bachelors,37,Private,Van,0,0,11,No
0,46,37484,199906,No,M,Bachelors,12,Private,Pickup,0,1,12,No
0,38,140599,365669,Yes,M,PhD,26,Commercial,Van,0,0,10,No
0,47,34132,147155,Yes,F,HighSchool,53,Commercial,Minivan,1,3,8,Yes
0,56,60286,213596,Yes,F,Bachelors,43,Commercial,Pickup,0,0,11,No
0,51,93283,262489,No,M,Bachelors,44,Private,Minivan,0,0,6,No
0,48,68334,0,No,F,Bachelors,36,Private,SUV,0,0,1,No
0,49,115044,311980,No,F,PhD,18,Private,Minivan,0,0,14,No
0,36,46195,218149,Yes,F,Bachelors,25,Private,Minivan,0,0,14,No
0,40,82813,0,No,F,Bachelors,51,Commercial,SUV,3,0,9,Yes
0,50,2657,109134,Yes,F,Masters,63,Private,SportsCar,2,2,11,Yes
0,41,225311,509647,Yes,F,PhD,33,Commercial,Pickup,2,3,9,No
0,35,55637,0,No,F,HighSchool,38,Commercial,SportsCar,0,0,1,Yes
0,31,47629,144222,Yes,F,HighSchool,38,Commercial,SUV,2,0,6,Yes
0,41,57615,181310,Yes,M,Bachelors,37,Commercial,Pickup,0,6,9,Yes
0,38,54064,201418,Yes,F,Bachelors,7,Private,SportsCar,2,3,7,No
1,40,75188,241182,Yes,F,HighSchool,25,Commercial,SUV,3,4,6,Yes
0,30,75891,222952,Yes,M,Masters,33,Commercial,Pickup,1,1,20,Yes
0,31,17398,0,No,F,HighSchool,26,Private,SUV,0,0,1,No
0,48,26875,0,No,M,HighSchool,18,Commercial,Pickup,1,8,6,Yes
0,53,16536,133204,Yes,F,Bachelors,24,Private,SUV,2,0,6,No
0,58,213892,507584,Yes,F,PhD,34,Private,Minivan,0,0,17,No
0,38,0,0,Yes,F,Lower,17,Private,SUV,1,6,8,Yes
0,26,2226,71148,Yes,F,HighSchool,51,Private,SUV,0,3,1,Yes
0,64,116518,376273,Yes,F,PhD,49,Private,SportsCar,0,0,15,No
0,47,87887,0,No,F,Bachelors,23,Private,SportsCar,1,0,14,No
0,48,0,0,Yes,F,HighSchool,25,Commercial,SUV,0,0,10,No
0,43,2346,99554,Yes,F,Bachelors,25,Commercial,Van,0,0,7,No
2,38,102020,0,No,F,Masters,28,Private,SUV,2,5,1,Yes
0,45,19909,130331,Yes,F,Lower,14,Private,SportsCar,0,0,1,No
0,48,58291,244454,Yes,M,Masters,47,Private,Minivan,3,0,15,No
0,52,75774,258868,Yes,M,PhD,34,Private,Van,2,4,22,No
0,42,70141,237130,Yes,M,Lower,63,Private,Pickup,2,0,6,No
0,46,5420,0,No,M,Lower,29,Private,Minivan,0,3,5,No
0,39,133060,0,No,F,PhD,44,Private,SportsCar,2,1,18,Yes
0,47,76134,218823,Yes,M,Bachelors,22,Private,Minivan,0,0,1,No
0,41,173557,450715,No,M,Masters,34,Commercial,PanelTruck,0,0,15,Yes
1,40,100957,340404,No,M,Bachelors,45,Commercial,Van,0,0,11,No
0,35,63364,0,No,M,Masters,69,Commercial,PanelTruck,0,0,16,Yes
0,48,42156,0,No,M,Lower,50,Private,Minivan,0,0,8,No
0,52,57912,236693,Yes,F,Masters,78,Private,SUV,0,0,16,Yes
0,40,1965,0,No,F,PhD,21,Private,Minivan,0,2,11,No
1,36,26981,122302,Yes,F,HighSchool,7,Private,Pickup,0,0,7,No
0,38,17028,0,No,F,HighSchool,26,Private,SUV,1,0,1,Yes
0,59,155410,422815,Yes,M,Bachelors,40,Commercial,PanelTruck,3,4,10,Yes
0,54,48952,203371,Yes,F,Bachelors,21,Private,Minivan,0,0,8,No
2,38,30886,0,No,M,HighSchool,27,Commercial,Pickup,3,2,6,No
0,25,40095,0,No,M,HighSchool,38,Commercial,PanelTruck,2,6,9,Yes
0,57,11322,0,No,F,Lower,63,Private,SUV,1,7,6,No
0,24,12871,0,No,M,Bachelors,53,Private,Minivan,0,0,6,Yes
0,46,77946,225853,Yes,M,HighSchool,34,Commercial,Van,1,1,1,Yes
0,37,182713,429722,Yes,F,PhD,51,Private,Minivan,0,0,14,No
0,46,44041,211550,Yes,M,HighSchool,51,Commercial,Van,3,3,10,No
0,53,130795,0,No,M,PhD,64,Commercial,PanelTruck,0,3,10,Yes
0,45,35403,184059,Yes,F,Lower,44,Private,SUV,0,0,7,Yes
0,33,101222,0,No,F,Bachelors,17,Commercial,Pickup,1,3,13,Yes
0,53,57836,0,No,F,HighSchool,73,Private,SUV,1,8,1,Yes
0,41,126829,334777,Yes,M,Masters,9,Private,Minivan,0,2,20,No
0,42,16423,0,No,M,Lower,44,Private,Minivan,0,0,9,No
1,41,50008,219814,Yes,F,Lower,37,Private,SUV,1,0,1,Yes
0,27,19255,121206,No,F,Lower,45,Private,SUV,0,1,6,No
0,49,9486,146041,Yes,F,Masters,24,Private,SUV,0,2,15,No
0,64,0,0,No,F,HighSchool,36,Private,SportsCar,0,3,9,No
0,42,92395,277497,Yes,M,Bachelors,20,Commercial,Pickup,1,4,11,No
0,48,88392,237486,Yes,M,Masters,24,Commercial,PanelTruck,0,0,17,No
0,37,39923,133822,Yes,M,Lower,5,Commercial,Van,3,2,1,No
0,37,51103,200025,Yes,M,HighSchool,15,Commercial,Minivan,1,6,1,Yes
0,50,57387,181408,Yes,M,Bachelors,51,Private,Minivan,1,0,11,Yes
0,49,33322,154892,No,F,Bachelors,45,Commercial,SUV,1,4,10,No
1,42,58797,0,No,M,PhD,5,Commercial,Van,2,4,23,No
0,39,134460,0,No,F,PhD,33,Private,SUV,2,4,17,No
0,46,57456,207400,Yes,M,Bachelors,32,Private,Minivan,0,0,6,No
0,58,2724,0,No,F,Lower,53,Private,SUV,1,0,1,Yes
0,40,31162,0,No,F,Lower,9,Private,SportsCar,1,3,1,Yes
0,34,27581,0,No,M,Lower,38,Commercial,Minivan,0,6,5,No
1,52,50726,220288,No,M,Bachelors,12,Private,Minivan,0,0,10,Yes
0,45,37846,162455,No,F,Lower,21,Commercial,Pickup,0,1,1,No
0,39,90635,251424,Yes,M,Bachelors,18,Commercial,Minivan,0,1,9,No
1,43,84342,289734,Yes,M,Masters,47,Private,Minivan,3,2,8,No
0,40,120419,341539,Yes,M,Masters,29,Private,Minivan,0,2,11,No
0,43,43505,107149,No,F,Bachelors,37,Private,SUV,1,5,10,No
0,53,30047,117269,Yes,F,HighSchool,28,Private,SUV,0,0,9,Yes
0,28,94675,291876,No,M,Masters,47,Private,Pickup,0,3,17,Yes
0,49,82130,212655,Yes,F,Bachelors,40,Private,SUV,0,0,7,No
0,22,11047,0,No,F,Lower,47,Private,SUV,1,0,8,Yes
0,41,0,0,Yes,F,Lower,34,Private,SUV,1,7,1,No
0,47,81899,232928,No,M,HighSchool,25,Private,Minivan,0,0,1,No
0,58,0,0,Yes,F,HighSchool,40,Commercial,SUV,2,9,10,Yes
0,81,109275,381377,Yes,M,Bachelors,39,Private,SportsCar,2,0,6,No
0,44,71292,245771,Yes,F,Lower,14,Private,SUV,0,0,1,No
0,57,51121,177371,Yes,M,HighSchool,35,Commercial,Pickup,0,0,1,No
0,38,57371,251268,Yes,F,Bachelors,35,Private,SportsCar,0,1,9,No
2,36,130540,344195,No,F,Bachelors,5,Commercial,Van,0,0,9,No
0,55,131277,0,No,F,PhD,30,Commercial,Van,2,3,16,No
0,31,33768,147167,Yes,M,HighSchool,19,Commercial,Pickup,0,1,1,No
0,48,75984,0,No,F,HighSchool,42,Commercial,SportsCar,3,1,2,Yes
0,46,38392,210039,Yes,M,Lower,52,Private,Pickup,1,2,1,No
0,48,36296,163877,Yes,M,HighSchool,19,Private,Minivan,0,2,9,No
1,38,40662,154033,Yes,F,Bachelors,29,Private,SUV,2,4,11,No
0,30,57771,139826,Yes,F,Bachelors,18,Private,Minivan,0,1,12,No
0,58,181620,500309,Yes,F,Masters,45,Commercial,Pickup,0,0,16,No
1,37,88137,256436,Yes,M,Masters,52,Commercial,Van,2,0,14,Yes
0,65,85894,302832,Yes,M,Masters,37,Private,Minivan,0,2,19,No
0,53,59144,205862,Yes,M,PhD,24,Private,Minivan,0,0,13,No
0,50,73668,212878,Yes,F,Masters,13,Private,SportsCar,0,6,11,No
1,46,109874,319629,Yes,M,Bachelors,72,Private,SUV,0,2,6,No
0,53,27337,0,No,F,PhD,26,Private,SUV,0,3,13,No
0,46,27669,163356,Yes,M,Lower,45,Private,Minivan,0,0,1,No
0,38,92395,0,No,F,Bachelors,61,Private,SportsCar,0,0,1,No
0,47,6150,0,Yes,M,Lower,39,Private,Pickup,0,2,6,No
0,45,64867,210631,Yes,F,Masters,21,Private,SUV,0,0,10,No
0,49,23111,135834,Yes,F,Lower,39,Private,SUV,0,0,8,No
0,43,13077,0,No,F,Lower,22,Private,SUV,0,0,1,No
0,34,35136,121175,Yes,M,HighSchool,9,Private,Minivan,0,1,1,No
1,45,105756,298161,Yes,F,PhD,36,Commercial,Pickup,0,0,1,No
0,28,0,0,No,F,HighSchool,27,Private,SportsCar,1,4,6,Yes
0,55,24785,160333,Yes,F,Bachelors,63,Private,SportsCar,3,0,9,No
0,46,65060,206130,Yes,M,Bachelors,39,Private,Minivan,2,2,6,No
0,37,55242,183992,No,M,HighSchool,30,Commercial,Pickup,2,0,1,Yes
0,54,246164,636835,No,F,PhD,46,Private,Minivan,0,0,15,No
0,49,94062,287762,No,M,Bachelors,15,Private,Minivan,0,0,11,No
0,47,0,84486,No,F,Bachelors,32,Private,SportsCar,2,3,1,Yes
2,58,9750,0,Yes,M,Lower,50,Private,Minivan,2,3,1,Yes
0,46,132560,319774,No,M,Masters,21,Private,Minivan,0,4,11,No
0,49,62580,231574,Yes,F,HighSchool,16,Commercial,Minivan,0,0,5,No
0,60,13684,130678,Yes,M,HighSchool,5,Private,Minivan,0,1,14,No
0,57,40264,0,No,M,HighSchool,57,Commercial,Van,0,3,6,Yes
0,33,44315,193380,No,F,HighSchool,15,Private,SportsCar,0,2,11,No
0,32,0,0,No,F,HighSchool,28,Private,SUV,2,1,8,Yes
0,49,60121,0,No,F,HighSchool,24,Private,Minivan,0,2,1,No
0,35,0,0,No,F,Bachelors,8,Commercial,SUV,3,8,8,No
0,54,64787,228544,Yes,F,Masters,18,Private,SUV,0,1,21,No
0,33,46453,166667,Yes,M,Lower,47,Private,Minivan,0,1,5,No
